"Time","Conc"
81.0666666666667,0.0119719279128592
81.0683349609375,0.0119701375181507
81.0700032552083,0.0119683471234422
81.0716634114583,0.0119665575995483
81.0733317057292,0.0119647680756543
81.075,0.0119629785517603
81.0766682942708,0.0119611898986809
81.0783365885417,0.0119594012456015
81.0799967447917,0.0119576125925221
81.0816650390625,0.0119558239394426
81.0833333333333,0.0119540361571778
81.0850016276042,0.0119522492457274
81.086669921875,0.0119504623342771
81.088330078125,0.0119486754228268
81.0899983723958,0.0119468885113765
81.0916666666667,0.0119451024707407
81.0933349609375,0.0119433164301049
81.0950032552083,0.0119415303894691
81.0966634114583,0.0119397452196479
81.0983317057292,0.0119379600498267
81.1,0.0119361748800054
81.1016682942708,0.0119343905809987
81.1033365885417,0.011932606281992
81.1049967447917,0.0119308228537999
81.1066650390625,0.0119290385547932
81.1083333333333,0.0119272559974156
81.1100016276042,0.0119254725692235
81.111669921875,0.0119236900118459
81.113330078125,0.0119219074544683
81.1149983723958,0.0119201248970907
81.1166666666667,0.0119183432105277
81.1183349609375,0.0119165615239646
81.1200032552083,0.0119147807082161
81.1216634114583,0.0119129998924676
81.1233317057292,0.0119112190767191
81.125,0.0119094391317852
81.1266682942708,0.0119076583160367
81.1283365885417,0.0119058792419173
81.1299967447917,0.0119040992969833
81.1316650390625,0.0119023202228639
81.1333333333333,0.0119005411487445
81.1350016276042,0.0118987629454397
81.136669921875,0.0118969847421348
81.138330078125,0.01189520653883
81.1399983723958,0.0118934292063396
81.1416666666667,0.0118916518738493
81.1433349609375,0.011889874541359
81.1450032552083,0.0118880980796833
81.1466634114583,0.0118863216180075
81.1483317057292,0.0118845451563317
81.15,0.0118827695654705
81.1516682942708,0.0118809939746093
81.1533365885417,0.0118792183837481
81.1549967447917,0.0118774436637014
81.1566650390625,0.0118756689436547
81.1583333333333,0.0118738942236081
81.1600016276042,0.011872120374376
81.161669921875,0.0118703465251438
81.163330078125,0.0118685726759117
81.1649983723958,0.0118667996974941
81.1666666666667,0.0118650267190766
81.1683349609375,0.011863253740659
81.1700032552083,0.011861481633056
81.1716634114583,0.0118597095254529
81.1733317057292,0.0118579382886644
81.175,0.0118561661810614
81.1766682942708,0.0118543949442729
81.1783365885417,0.011852624578299
81.1799967447917,0.0118508542123251
81.1816650390625,0.0118490838463511
81.1833333333333,0.0118473134803772
