rank,F_oral,Cmax_MIC,AUC_MIC,dose,fitness,Cmax,AUC,Ctrough,fCT,logP,particle_size,surfactant,cosurfactant,oil,pe_conc,polymer,chitosan,enteric,dose_range
151,32.03843289658174,14.77633839126151,49.737933019757904,899.5266710499066,0.6032256882941505,14.77633839126151,49.737933019757904,0.24374002834196537,40.74844074844075,1.508956514793271,50.00000000001121,49.99838162750859,30,20,49.999999999812886,29.999999999999996,1,1,701-1000mg
187,31.995793225956948,14.86860263198661,50.04849144419408,906.3494743156252,0.6029142082936569,14.86860263198661,50.04849144419408,0.2452619123033785,40.95634095634096,1.5066539277527013,50,49.99959429719217,30,20.000000917703588,50,29.999999999999996,1,1,701-1000mg
156,31.9874809922062,14.88650354909926,50.108752308709704,907.6765701402292,0.6028529919127047,14.88650354909926,50.108752308709704,0.2455572219822986,41.16424116424117,1.5002169534904766,50.000001755043556,49.9987561319258,29.99999999984091,20,50,29.99999935929145,1,1,701-1000mg
169,31.954731842569128,14.955619880866937,50.34139540642687,912.8252595065469,0.6026088743515576,14.955619880866937,50.34139540642687,0.24669728370307062,41.16424116424117,1.5067858801910727,50,49.9996913010398,30,20.000001952813005,50,30,1,1,701-1000mg
170,31.954731842569128,14.955619880866937,50.34139540642687,912.8252595065469,0.6026088743515576,14.955619880866937,50.34139540642687,0.24669728370307062,41.16424116424117,1.5067858801910727,50,49.9996913010398,30,20.000001952813005,50,30,1,1,701-1000mg
19,31.91056865358676,15.048537260007459,50.654160572278506,919.7677047175757,0.6022762051434378,15.048537260007459,50.654160572278506,0.24822998506871236,41.37214137214137,1.5002091748262214,50,49.99963997533237,29.999986063816504,20,50,29.999999957224453,1,1,701-1000mg
157,31.865355392538824,15.113189620900073,50.8720689279488,925.0350720022604,0.6018970535218711,15.113189620900073,50.8720689279488,0.24929795595977233,41.58004158004158,1.5367942202626967,50,50.004783159084184,29.951609803798195,20.00000006813547,50,30,1,1,701-1000mg
59,31.83965159614036,15.19384076988572,51.143274341455445,930.7173267291525,0.6017300181547743,15.19384076988572,51.143274341455445,0.25062688589454957,41.78794178794179,1.5001398557416532,50.00001521344009,49.997426378843876,30,20.000000067078748,50,29.999999999999996,1,1,701-1000mg
33,31.809021195527283,15.255997144054621,51.352496317612136,935.424695218991,0.6014905978937645,15.255997144054621,51.352496317612136,0.25165217533124434,41.78794178794179,1.5006202439684855,50.000015147111725,49.997377982236394,30,20,50,29.99999969515543,1,1,701-1000mg
7,31.767688289598055,15.339886014472768,51.63485350698044,941.7918193726395,0.6011648343169516,15.339886014472768,51.63485350698044,0.2530358558225221,41.995841995842,1.5003296688791035,50,49.999947924231435,30,20,50,29.999999996915836,1,1,701-1000mg
103,31.690625361726347,15.483669386414192,52.11899897073169,952.9340096421698,0.6005355440787662,15.483669386414192,52.11899897073169,0.25540846900179476,42.41164241164241,1.4906798409510185,50.000000000000526,49.99879136119928,29.977008480413478,20.00000000069358,50,30,1,1,701-1000mg
159,31.690625361726347,15.483669386414192,52.11899897073169,952.9340096421698,0.6005355440787662,15.483669386414192,52.11899897073169,0.25540846900179476,42.41164241164241,1.4906798409510185,50.000000000000526,49.99879136119928,29.977008480413478,20.00000000069358,50,30,1,1,701-1000mg
20,31.65306675126035,15.565034958892207,52.39272157160503,959.075379036675,0.6002371496376516,15.565034958892207,52.39272157160503,0.2567497793645618,42.41164241164241,1.5002214570789698,50,49.999209209207315,30,20.000002149560654,50,30,1,1,701-1000mg
36,34.190312503541655,7.681329109700688,25.855753357630057,438.17914455958834,0.6001434624883748,7.681329109700688,25.855753357630057,0.12670574703948442,25.363825363825367,1.5008800200257313,50,49.99983110894693,29.999999999999996,20,49.99999999784807,30,1,1,401-700mg
27,31.603885452695714,15.659348502867932,52.71018284111311,966.3882053329488,0.5998294838589956,15.659348502867932,52.71018284111311,0.2583054925336721,42.61954261954262,1.5060544961460367,50,49.9996557520737,30,20,50,30,1,1,701-1000mg
146,31.60603025213136,15.492865684453909,52.15294274226195,956.1065971717405,0.5996775340928489,15.492865684453909,52.15294274226195,0.2555760055353105,42.41164241164241,1.5412369353259792,50,49.99930652414149,29.535043132105162,20,49.99999999999903,29.999998656574668,1,1,701-1000mg
8,31.553357155421253,15.755107414878704,53.032512083154174,973.8547871186781,0.5994050269059433,15.755107414878704,53.032512083154174,0.25988506224827773,42.82744282744283,1.5066539277527013,50.00000000298931,49.9996913010398,30,20.000002040093932,50,30,1,1,701-1000mg
15,31.49104110876569,15.87171883650168,53.42503535201135,983.004206709963,0.5988738604677661,15.87171883650168,53.42503535201135,0.2618086181394277,43.24324324324324,1.502724638491091,50.00000000000053,49.99923638545847,29.999999999999996,20.00000218908631,50,30,1,1,701-1000mg
130,34.19855696118075,7.635318885448906,25.700882261570182,435.4495319886627,0.5986747300702803,7.635318885448906,25.700882261570182,0.12594680414853188,25.155925155925157,1.5003773100355549,50.00000153326252,49.99931722354538,29.999999974650848,20.000000010423886,50,30,1,1,401-700mg
127,31.464156577197922,15.921519481757908,53.59266416488854,986.931088330802,0.5986420957587586,15.921519481757908,53.59266416488854,0.26263007962267815,43.24324324324324,1.5001691141450408,50.00000000293197,49.999634028232066,29.999999999999833,20.000000914801046,50,29.999999997593804,1,1,701-1000mg
78,31.440852529632934,15.964226276075063,53.73641756259007,990.3118448728916,0.5984397220058899,15.964226276075063,53.73641756259007,0.2633345411208678,43.45114345114345,1.5001691141450408,50,49.999634028232066,29.9999852430073,20.00000092590083,49.99999998880518,29.999999999940766,1,1,701-1000mg
69,31.401500739872912,16.035844989699733,53.97748756976333,996.0011478256939,0.5980953665840929,16.035844989699733,53.97748756976333,0.26451590029591615,43.45114345114345,1.5001691141450408,50.00000000000001,49.99996487992065,29.9999852430073,20.000000926019798,49.99999998880518,29.999999999940766,1,1,701-1000mg
2,31.37367653585003,16.085961346594143,54.146181839491206,1000,0.5978497659097075,16.085961346594143,54.146181839491206,0.26534258413790734,43.65904365904366,1.5002257757691027,50,49.9999489795404,30,20.00000014215805,50,29.99999999999992,1,1,701-1000mg
4,31.37367653585003,16.085961346594143,54.146181839491206,1000,0.5978497659097075,16.085961346594143,54.146181839491206,0.26534258413790734,43.65904365904366,1.5002257757691027,50,49.9999489795404,30,20.00000014215805,50,29.99999999999992,1,1,701-1000mg
5,31.37159289997754,16.076875217290812,54.11590182475492,999.5071258335914,0.5978190129796982,16.076875217290812,54.11590182475492,0.265194319187757,43.65904365904366,1.500451746192272,50.000000000000014,50.00495682356092,29.951609803798195,20,50,30,1,1,701-1000mg
84,34.21003157632676,7.571819537137458,25.48713799568136,431.6832250281394,0.596647976755775,7.571819537137458,25.48713799568136,0.12489935258806548,24.94802494802495,1.4996007708444927,50,49.99996553389121,30,20,50,30,1,1,401-700mg
101,34.22331755350442,7.496897605977346,25.234946832148683,427.2458610864095,0.5942542751775144,7.496897605977346,25.234946832148683,0.12366349340403276,24.94802494802495,1.500787559996713,50.00001653660805,49.999980905731846,29.999999999999996,20,50,30,1,1,401-700mg
164,34.231476967489414,7.450185545344775,25.077712736855215,424.4825705103708,0.5927606712421801,7.450185545344775,25.077712736855215,0.12289297043661244,24.74012474012474,1.5001755634744265,50,49.999634028232066,30,20.000000000000004,50,30,1,1,401-700mg
188,34.20870634251333,7.412472201829569,24.950771434649063,422.6149962245353,0.5913511743604538,7.412472201829569,24.950771434649063,0.12227089792353707,24.74012474012474,1.4214930732243922,50,49.99996589580381,29.99850034677447,20.000000973322408,50,30,1,1,401-700mg
191,34.24637499554649,7.364464623185749,24.789170837122352,419.4159765993498,0.590018606788523,7.364464623185749,24.789170837122352,0.12147897468472225,24.532224532224532,1.503030067488212,50,49.999912026976254,29.999973836864488,20.00000003999653,49.99999975767796,29.999999999999996,1,1,401-700mg
178,34.25066701001057,7.339606237818099,24.705497030641407,417.9478920248183,0.5892230806267316,7.339606237818099,24.705497030641407,0.12106893272579201,24.532224532224532,1.5001790687797043,50,49.99963257770125,30,20.000000000000004,50,29.999999996915836,1,1,401-700mg
119,34.26112018934705,7.278013021105565,24.498172139708142,414.31408764848175,0.5872504080271197,7.278013021105565,24.498172139708142,0.12005294051549856,24.324324324324326,1.503030067488212,50,49.999316815358696,29.999973836864488,20.00000003999653,49.999999746908735,30,1,1,401-700mg
147,34.2697759784711,7.227833425003355,24.329262886637135,411.3535625583146,0.5856439342002728,7.227833425003355,24.329262886637135,0.11922520230338961,24.324324324324326,1.5002411357660377,50,49.99995982487132,30,20.00000004059011,50,30,1,1,401-700mg
23,34.27784159600394,7.179324794686297,24.165982319209544,408.49670984444845,0.5840886231859359,7.179324794686297,24.165982319209544,0.11842504903653153,24.116424116424117,1.501522751179009,50,49.99932048089535,29.999999999999996,20.000002204910963,50,30,1,1,401-700mg
6,34.29967121972595,7.048439388548188,23.725413219464702,400.79417890689314,0.5798912967803547,7.048439388548188,23.725413219464702,0.11626604570063404,23.90852390852391,1.4996007708444927,50,49.99996589124379,30,20.000000003262947,50,30,1,1,401-700mg
111,34.31082034467917,6.855902156759327,23.07761760597929,389.7242418257167,0.5735723454388871,6.855902156759327,23.07761760597929,0.11309165058225079,23.284823284823286,1.5002419165111989,50,49.90147824530452,29.999999999999996,20.00000764636961,49.999999999999986,29.974481020759068,1,1,200-400mg
172,34.31082034467917,6.855902156759327,23.07761760597929,389.7242418257167,0.5735723454388871,6.855902156759327,23.07761760597929,0.11309165058225079,23.284823284823286,1.5002419165111989,50,49.90147824530452,29.999999999999996,20.000007460544364,49.999999999999986,29.974481020759068,1,1,200-400mg
118,34.3357828651415,6.824509527585253,22.971653846928863,387.65276565521987,0.5726975750956294,6.824509527585253,22.971653846928863,0.11257225882396082,23.284823284823286,1.5001101339734406,50,49.99990754301744,29.99999962028124,20.00000003999653,49.99999999968096,30,1,1,200-400mg
107,34.34476494049786,6.767518866410785,22.77982019888295,384.31498690686834,0.570864530001485,6.767518866410785,22.77982019888295,0.11163218074666052,23.076923076923077,1.5010258636291354,50.00001791164675,49.999947743165755,30,20.00000014811848,49.999999999999964,29.999997648360154,1,1,200-400mg
141,34.353777117404874,6.709843982560062,22.585683489457715,380.9397752951026,0.5690086240606591,6.709843982560062,22.585683489457715,0.11068081657734741,23.076923076923077,1.49998983634486,50.00000000000001,49.99996589124379,30,20.000000920805803,49.999999999999964,30,1,1,200-400mg
114,34.37149968840422,6.594647640042832,22.19792665174913,374.2066557039822,0.565298906620459,6.594647640042832,22.19792665174913,0.10878061979480522,22.66112266112266,1.5000187374764915,50,49.99996589124379,29.999987205150113,20.000000920805803,49.999999999999915,30,1,1,200-400mg
98,34.39028515458965,6.458230159418518,21.738772701740746,366.26617965722505,0.5608895744488097,6.458230159418518,21.738772701740746,0.10653055623779854,22.453222453222455,1.5014832800586932,50,49.98777993438019,29.99997399180789,20,50,29.999999999999996,1,1,200-400mg
9,34.40595894244532,6.361503096727001,21.41315705704755,360.6156847403178,0.5577776034283544,6.361503096727001,21.41315705704755,0.10493487052400752,22.245322245322246,1.500141135669926,50.00001521344009,49.99741202452858,30,20,50,29.999999999999996,1,1,200-400mg
21,34.42222846785114,6.251832986454867,21.043994612756023,354.2311722929612,0.5542382395173939,6.251832986454867,21.043994612756023,0.103125792419965,21.82952182952183,1.5002411357660377,50,49.999989907180534,30,20.00000091879903,50,30,1,1,200-400mg
50,34.43130531311408,6.188214940361459,20.829853046779014,350.5341187875615,0.5521822353688064,6.188214940361459,20.829853046779014,0.10207639479388794,21.82952182952183,1.5006681954145384,50,49.99995949960337,30,20.00000213525774,50,30,1,1,200-400mg
68,34.44177003865238,6.1116727556082955,20.57221399904519,346.09326441440646,0.5497051045944884,6.1116727556082955,20.57221399904519,0.10081384072289429,21.62162162162162,1.5015777919736886,50,49.997738320715484,30,20.000000000000504,49.99999999999999,29.999999999999993,1,1,200-400mg
82,34.449323170472034,6.05884618783164,20.394392871664135,343.0264939916549,0.5479973251864534,6.05884618783164,20.394392871664135,0.09994242918650528,21.413721413721415,1.503030067488212,50,49.999316815358696,29.999973836864488,20.00000003999653,50,30,1,1,200-400mg
200,34.17227277395571,5.983706790508932,20.141468217640604,341.5189748760449,0.5437047172639398,5.983706790508932,20.141468217640604,0.09870297494724045,21.205821205821206,1.5006366590894986,50,49.99987137178493,30,20,49.99999999999778,28.736853875391326,1,1,200-400mg
140,34.147016605159216,5.979011049380258,20.126138316566077,341.5114064955008,0.5433853403630842,5.979011049380258,20.126138316566077,0.09862804156266886,21.205821205821206,1.5006366590894986,50.00000000000001,49.81743523940998,30,20,49.99999999999993,28.736853875391326,1,1,200-400mg
40,34.31107361410549,5.9123434415001626,19.904110858908645,336.12881533841824,0.5422357966877055,5.9123434415001626,19.904110858908645,0.09754095010847863,20.997920997921,1.4937203020937244,50.01498295591502,49.99777240584624,28.89873959822485,20.00000000000003,50,29.99999999999999,1,1,200-400mg
39,34.47556217388016,5.866210292767882,19.745968707518045,331.86745505790117,0.5417592857428948,5.866210292767882,19.745968707518045,0.09676483521784277,20.997920997921,1.5001887931308517,50,49.99994511099481,30,20,49.99999999999999,29.99933556297946,1,1,200-400mg
28,34.409744590010646,5.7814636331822324,19.462033746065003,327.72094867605426,0.5385198930079774,5.7814636331822324,19.462033746065003,0.09537394675274292,20.79002079002079,1.5213135195964875,50.00000000000001,49.47482644689297,30,20,50,29.999994920742527,1,1,200-400mg
104,34.49556832979775,5.7129951391758524,19.230243742006927,323.01230063705674,0.5367900211306206,5.7129951391758524,19.230243742006927,0.09423753453620043,20.582120582120584,1.5037643512227965,50,49.99785757385985,30,20.000000067130326,50,30,1,1,200-400mg
193,34.50394343876253,5.64744552687137,19.009602792832062,319.22866776549995,0.5346622776991848,5.64744552687137,19.009602792832062,0.09315628772465569,20.374220374220375,1.5019946424040724,50,49.99683816544401,30,20.00000239157866,50,29.999999999999993,1,1,200-400mg
46,34.53302502379916,5.418227629887836,18.23803856216794,306.013850247749,0.5272178535382063,5.418227629887836,18.23803856216794,0.08937524637417503,19.75051975051975,1.4985701749944966,50.00000002462429,49.9987710157439,29.99999858185433,20,50,30,1,1,200-400mg
167,34.539167047787785,5.363603274223912,18.054167956102045,302.87483855041285,0.5254382401472365,5.363603274223912,18.054167956102045,0.08847419024268344,19.542619542619544,1.50008386138244,50.00000000000946,49.9996917044836,30,20.00000215706164,50,29.997041798316282,1,1,200-400mg
75,33.99138523451825,5.454831716181812,18.366454392834584,313.0786375944199,0.5250187670218649,5.454831716181812,18.366454392834584,0.09000662430797901,19.95841995841996,1.329415592922434,50,47.825589160653706,29.999999999999993,20,49.461494739301145,30,1,1,200-400mg
155,34.44666593169271,5.3351783256977425,17.96006685091985,302.1051609756814,0.5239144676784915,5.3351783256977425,17.96006685091985,0.08801368057208193,19.542619542619544,1.5002112800830738,50,49.96699268069834,29.355836107863293,20.000000001409084,50,29.999999346235025,1,1,200-400mg
17,34.54957682365395,5.282282694988735,17.780439603155152,298.1929276654697,0.5227963941328955,5.282282694988735,17.780439603155152,0.08713278876945277,19.334719334719335,1.500578303437226,50,49.999278711467724,30,20.000000039815465,50,29.999999691728963,1,1,200-400mg
77,34.56052931883684,5.186248279318069,17.457182902664954,292.678859321826,0.5196675438085493,5.186248279318069,17.457182902664954,0.08554867401852456,19.12681912681913,1.4907212492473771,50.00000000000051,49.999207385801874,30,20,50,30,1,1,200-400mg
153,34.5211525898652,5.133444703010283,17.280040736319535,290.0393861636019,0.517666311393203,5.133444703010283,17.280040736319535,0.08468083044164537,19.12681912681913,1.5000034103028956,50.32702693967258,49.99719342075177,29.73550065726115,20,49.99999999999999,29.99999999999429,1,1,200-400mg
45,34.5337840261448,5.0973299391531555,17.15846400161694,287.8934228380439,0.5165424793277501,5.0973299391531555,17.15846400161694,0.08408504037851978,18.91891891891892,1.5000044225767266,50.000000026151334,49.997292024437776,29.739149687807398,20,49.99999999999999,30,1,1,200-400mg
26,34.542470346123075,5.003839757305165,16.843790727844457,282.5426040919731,0.5134842555908339,5.003839757305165,16.843790727844457,0.08254299634703935,18.711018711018713,1.499735057811703,50,49.99719548410991,29.725392651254374,20,50,30,1,1,200-400mg
99,34.58444302677485,4.958174856451312,16.689514616339963,279.61501728414083,0.5122213346120243,4.958174856451312,16.689514616339963,0.08178674213290205,18.503118503118504,1.4973681839261916,50,49.98829315344364,29.992989851256954,20.000008928935326,49.999999999629324,30,1,1,200-400mg
42,34.59211128982129,4.913404809263454,16.538775933369095,277.0281304535893,0.5107774338402826,4.913404809263454,16.538775933369095,0.08104803322648074,18.503118503118504,1.500176523646054,50,49.99994518839845,29.999999999999993,20.00000000119567,50,29.999999999999996,1,1,200-400mg
60,34.60032778246189,4.838534115178775,16.286757210705712,272.74197843718446,0.5083342302169505,4.838534115178775,16.286757210705712,0.07981301907612129,18.295218295218298,1.5007474178394873,50.00001691367132,49.999980905731846,29.999999999999996,20.00000220299097,50,30,1,1,200-400mg
186,34.60399934746719,4.799721342470693,16.156118679458014,270.5255669301388,0.5070639594198549,4.799721342470693,16.156118679458014,0.07917282974905453,18.08731808731809,1.50299412834575,50,49.99653156682551,29.999974227039246,20.000000043719677,49.999999999999915,30,1,1,200-400mg
177,34.60676536882566,4.774466607359074,16.07110978835697,269.0806299436546,0.5062396575433775,4.774466607359074,16.07110978835697,0.07875624484659757,18.08731808731809,1.499806528268978,50.00000076725886,49.99656837414946,29.999986545424257,20.00000011032612,49.999999999999915,30,1,1,200-400mg
94,34.57930157306191,4.721382301919017,15.892904604199945,266.3082194615114,0.5043055745427407,4.721382301919017,15.892904604199945,0.07788314472699762,17.87941787941788,1.5002356282755123,50,49.76399988371299,29.999999999999993,20.000000061755888,50,29.999974595876704,1,1,200-400mg
49,34.61943989470336,4.658253751693874,15.679925690792677,262.43487018153564,0.5024456432051144,4.658253751693874,15.679925690792677,0.07683925057544017,17.671517671517673,1.5015692457785357,50.000063243135564,49.99921845010666,30,20.000002192023363,49.9999999999978,29.99999999999999,1,1,200-400mg
116,34.62401972173605,4.615369682647123,15.535574136620143,259.9844652658087,0.501044786304183,4.615369682647123,15.535574136620143,0.07613185724347346,17.671517671517673,1.5007474178394873,50,49.999980905731846,29.999999999999996,20.000000084748446,49.99999999999992,30,1,1,200-400mg
195,34.62931719275375,4.562933684565942,15.3590732102623,256.9914407524033,0.4993299248528033,4.562933684565942,15.3590732102623,0.07526691754396235,17.463617463617464,1.5007474178394873,50.00000076725886,49.99930691024205,29.999987203963247,20.00000011032612,49.999999999999915,30,1,1,200-400mg
32,34.63400511678735,4.517593550913452,15.206454813305177,254.4033560586916,0.4978476291401075,4.517593550913452,15.206454813305177,0.07451901282744845,17.255717255717258,1.4985655629553747,50,49.99987137178493,30,20,49.99999999999778,30,1,1,200-400mg
90,34.640729824996804,4.443891078937292,14.958368951927236,250.20430898856546,0.4954324633511467,4.443891078937292,14.958368951927236,0.07330327183330644,17.04781704781705,1.5117296138694865,50.00000000104026,49.999617683861686,30,20.000000022167338,50,30,1,1,200-400mg
165,34.64551257448949,4.39814577547813,14.804393085613123,247.59461409583312,0.49393690514018507,4.39814577547813,14.804393085613123,0.07254871740082655,17.04781704781705,1.5001551139021356,50,49.998880406573114,29.998023029290387,20.000000001192564,50,29.999999999999996,1,1,200-400mg
55,34.65412660937075,4.314159589242692,14.521685371158823,242.80612750717916,0.49118978121056395,4.314159589242692,14.521685371158823,0.07116330997806926,16.632016632016633,1.499938796755149,50.0000000000401,49.99995016550583,29.999999998155438,20.000000000005024,49.9999999854877,29.999999999999993,1,1,200-400mg
132,34.65582956563146,4.296398103828155,14.461899331541556,241.79460816038974,0.4906080568184443,4.296398103828155,14.461899331541556,0.07087032936946772,16.632016632016633,1.5007465981169672,50.000000139032636,49.99992706768234,30,20.00000238716846,49.99999999999999,30,1,1,200-400mg
35,34.66105712515145,4.241652988425424,14.277624370521835,238.67763455101777,0.4888148006078269,4.241652988425424,14.277624370521835,0.06996729255438046,16.424116424116423,1.4999959994500036,50.00000000000001,49.9999616594061,29.99999625120243,20.000000922987102,50,30,1,1,200-400mg
166,34.666050959319186,4.188109386729535,14.097394299609869,235.63079744588757,0.4870600307115119,4.188109386729535,14.097394299609869,0.06908407787816062,16.424116424116423,1.501262484484069,50,49.99969814506957,29.999999999999996,20.000000044410267,50,30,1,1,200-400mg
171,34.63885735459857,4.1824172171614675,14.078589975288617,235.50120101542169,0.486710424582153,4.1824172171614675,14.078589975288617,0.0689920699498596,16.424116424116423,1.4975307248100718,50,49.986805458266886,29.81803173889709,20,49.99999999999999,29.9999996886448,1,1,200-400mg
105,34.6713379242171,4.130558990280434,13.903677422578978,232.35748086652916,0.4851732907686933,4.130558990280434,13.903677422578978,0.06813477141220325,16.216216216216218,1.500578303437226,50,49.99927954717409,30,20.000000039815465,50,29.9999996886448,1,1,200-400mg
168,34.67058298063119,4.105315660211747,13.818724091495927,230.94277274599858,0.48432763513007293,4.105315660211747,13.818724091495927,0.0677184656535186,16.008316008316008,1.500216274246943,50.00000000000574,49.989769017113574,30,20,49.99999998544761,29.992381187386577,1,1,200-400mg
95,34.67531304625103,4.072326728949064,13.707681487973218,229.05574476065405,0.48325597008424753,4.072326728949064,13.707681487973218,0.06717430291584914,16.008316008316008,1.5002162211958225,50.00000000104026,49.989769017113574,30,20.000000016054997,49.99999998544761,30,1,1,200-400mg
53,34.680549809941866,4.0269480752492886,13.5549202498749,226.468899353055,0.48177423570575884,4.0269480752492886,13.5549202498749,0.06642569293253565,15.800415800415802,1.500578303437226,50.00000000012784,49.99781015710013,30,20.000000006680263,50,29.9999996886448,1,1,200-400mg
18,34.68509258560439,3.978400206967341,13.391502935764994,223.70930046831631,0.4801826913418283,3.978400206967341,13.391502935764994,0.06562486767137633,15.800415800415802,1.500620265910441,50,49.9993201166446,30,20.000002069258812,50,30,1,1,200-400mg
48,34.691412987775365,3.9074261182094583,13.152599355040362,219.67831021348638,0.47785384440015066,3.9074261182094583,13.152599355040362,0.064454123671244,15.592515592515593,1.499390683826529,50,49.99995949960337,30,20.00000213525774,50,30,1,1,200-400mg
124,34.692460975772896,3.8801747815558323,13.060885603092707,218.13989100398373,0.47695160402938386,3.8801747815558323,13.060885603092707,0.06400468802059499,15.384615384615385,1.5003408417062853,50,49.997848774618625,29.99285973240033,20.000000040710503,50,30,1,1,200-400mg
152,34.69705469111039,3.84087953248534,12.928601211016057,215.90192075417016,0.4756683822105796,3.84087953248534,12.928601211016057,0.06335642444213188,15.384615384615385,1.4999345375262991,50,49.9993028353615,29.999987509565454,20.00000000000032,49.99999998557658,30,1,1,200-400mg
137,34.68940520497525,3.824142454152052,12.872262806884029,215.00849621986313,0.47506629127672817,3.824142454152052,12.872262806884029,0.06308033869260989,15.176715176715177,1.5441960495041047,50.0000030060498,49.99960431622736,29.999999974650848,20.000000102109166,50,30,1,1,200-400mg
80,34.70227272704789,3.7803901651259832,12.724989700495632,212.46974570436242,0.4736821623807756,3.7803901651259832,12.724989700495632,0.06235862870489094,15.176715176715177,1.500824675150875,50.00005030862633,49.999980905731846,30,20,49.99999999999999,29.999999999999993,1,1,200-400mg
57,34.704925077008824,3.7485328437019474,12.617756480641832,210.6631663019698,0.4726354717649756,3.7485328437019474,12.617756480641832,0.06183313392756538,14.96881496881497,1.499461463139711,50,49.99987137178493,30,20.000002086866076,49.99999999999779,30,1,1,200-400mg
10,34.51874806981714,3.6835891787859083,12.399310325582059,208.13256820102075,0.4694020178040724,3.6835891787859083,12.399310325582059,0.06076270476635234,14.760914760914762,1.5002378941426284,50,49.901848473934095,29.999999999999996,20.000007690211902,49.99999999999999,29.21335979819007,1,1,200-400mg
12,34.71344137500822,3.6272157871872786,12.209412782238786,203.7955426063799,0.4686400103135704,3.6272157871872786,12.209412782238786,0.05983205784732964,14.553014553014554,1.4997032887200528,50.00000000000001,49.98987467260632,30,20.000000008859033,50,29.999999999999996,1,1,200-400mg
1,34.720205529857004,3.5603598220481247,11.984356120499529,200,0.46644968233637096,3.5603598220481247,11.984356120499529,0.0587291645105081,14.345114345114347,1.5007329337687547,50,49.999989813742964,30,20.000000009083898,50,29.999999999999996,1,1,200-400mg
3,34.720205529857004,3.5603598220481247,11.984356120499529,200,0.46644968233637096,3.5603598220481247,11.984356120499529,0.0587291645105081,14.345114345114347,1.5007329337687547,50,49.999989813742964,30,20.000000009083898,50,29.999999999999996,1,1,200-400mg
63,34.47255634709866,3.5715317846387853,12.024651638152346,202.11386804313634,0.46541056787232365,3.5715317846387853,12.024651638152346,0.05892770675461721,14.345114345114347,1.525186539014607,50,48.28220398640081,29.999986545424257,20.00000011032612,49.999999999999915,30,1,1,200-400mg
