"molecule","mult","F96","Cmax_ss_MIC","AUC_ss_MIC","Cmin_ss"
"B",230.986908990868,99.8100502445325,40.4285778090008,178.636384309592,0.460307587935492
"B",88.7559668254286,91.9794859686819,27.4157163695004,165.087932735696,1.67075829577567
"B",94.8367620682308,93.4297727938067,28.3255267360298,167.475583221403,1.59855112382889
"B",35.8284115275513,68.5917516578777,15.5545660865568,126.963547484999,2.36069224328595
"B",45.8310736577828,76.5914187763421,18.4965196797856,139.853242741337,2.31295263122544
"B",154.090251138692,97.7899687738281,35.0963959420086,174.913620530789,0.931457883427015
"B",124.352622867576,96.2030614891462,32.0995804011289,172.172250805244,1.23363159181094
"B",236.956920722453,99.8260026336311,40.727498637672,178.705233636734,0.441947767364518
"B",299.050384736968,99.9714982858091,43.4538414223338,179.333182070821,0.274494851607938
"B",544.779492197084,100,43.987915407855,179.456193353474,0
"B",380.750324805769,100,43.987915407855,179.456193353474,0
"B",67.1017134129391,85.8584743157424,23.5758139729435,155.010728562722,1.97551245423258
"B",52.9989467185552,80.6948199531868,20.3364918010527,146.509650270352,2.23260151549375
"B",199.413680012178,99.6982712883901,38.7001544523777,178.210197962312,0.568085143815991
"B",153.944364409051,97.7829584480976,35.0831572019142,174.90151024879,0.932792766783729
"B",28.5711131280534,60.9961432338693,13.1983274463348,114.457123506774,2.30418515867456
"B",349.73398279346,100,43.987915407855,179.456193353474,0
"B",147.313186826184,97.4570881546085,34.4677632408013,174.338571905984,0.99484392502484
"B",51.4904204365048,80.0628432431699,19.9400330094416,145.469208150568,2.26406649895495
"B",83.3565641993314,90.6058682939024,26.5540029632196,162.826504960483,1.7391482486551
"B",243.647361646448,99.8434093106376,41.0536703654944,178.780359562528,0.421914187152778
"B",329.930110527911,100,43.987915407855,179.456193353474,0
"B",1183.85949755785,100,43.987915407855,179.456193353474,0
"B",179.914657008497,98.9367142670467,37.2619822674883,176.894614258879,0.71309834748987
"B",207.623167998273,99.7433855710664,39.1793944225874,178.348664527693,0.537032863108678
"B",240.378315378218,99.8349646931946,40.8954324972797,178.74391322052,0.431633211688035
"B",183.805584179131,99.0950664660317,37.5610245212049,177.168166424441,0.682945438331334
"B",181.208452159663,98.9897457774055,37.3621303075997,176.986225771662,0.70300026028529
"B",395.363121542241,100,43.987915407855,179.456193353474,0
"B",177.391819189303,98.83219952288,37.0646100500983,176.714065868751,0.732999704128987
"B",2455.96495984347,100,43.987915407855,179.456193353474,0
"B",71.9425859788844,87.3830048956112,24.5321997730671,157.520608757755,1.89960881930213
"B",135.299760657846,96.8274971434513,33.2788039708763,173.250958436614,1.11472859153495
"B",207.703181543854,99.7436264477406,39.1839080446276,178.349704133537,0.53675563488356
"B",94.732925702385,93.4057971242706,28.3104860473119,167.436111361064,1.5997448292827
"B",128.28162932168,96.4332838101034,32.5343467141716,172.56995803547,1.18979340847918
"B",512.949808467856,100,43.987915407855,179.456193353474,0
"B",247.952835113771,99.854359980439,41.2588674222665,178.827621840479,0.409310913032415
"B",53.0792726117563,80.7279650690131,20.3572847707302,146.564218063792,2.23095127980505
"B",63.3818896860744,84.6103029143752,22.7927969445211,152.955826731518,2.03765666283753
"B",36.8438665252116,69.4997744884572,15.8885001102603,128.426625560455,2.35527343559908
"B",313.460445412098,100,43.987915407855,179.456193353474,0
"B",417.870904670985,100,43.987915407855,179.456193353474,0
"B",16.1655723370308,42.7145530427151,8.38536290076926,83.2738624834076,1.93005285953364
"B",204.221427827347,99.7330579961542,38.9858731116507,178.304091481028,0.548919008885977
"B",366.087254278691,100,43.987915407855,179.456193353474,0
"B",542.576910020791,100,43.987915407855,179.456193353474,0
"B",53.4113568272841,80.8644637210312,20.4429146519868,146.788939868571,2.22415525748311
"B",87.0013373166768,91.5424908453834,27.1415756365005,164.36849462158,1.69251549680741
"B",155.621970764161,97.8631747226001,35.2346426606936,175.040083225636,0.917518245472286
"B",233.435899035929,99.8166434743706,40.5521238004281,178.664840200132,0.452719350458193
"B",64.6593559626546,85.0470239182544,23.0667657138203,153.674813554652,2.01591310971854
"B",135.914857583061,96.8610672798978,33.3421999282731,173.308950580594,1.10833627566438
"B",129.389797378707,96.4969434155609,32.6545655176285,172.679929498092,1.17767155407657
"B",2214.69738093588,100,43.987915407855,179.456193353474,0
"B",20.1435132664448,49.0542955956136,9.86674465991388,94.5660279675946,2.1284687669857
