"t_h","c_mgL"
39.7016682942708,0.199735110043734
39.7033325195313,0.199696167217195
39.7050008138021,0.199657238323688
39.7066650390625,0.199618309430182
39.7083333333333,0.199579380536675
39.7100016276042,0.199540465576202
39.7116658528646,0.199501564548761
39.7133341471354,0.19946266352132
39.7149983723958,0.199423762493879
39.7166666666667,0.19938487539947
39.7183349609375,0.199346002238095
39.7199991861979,0.199307129076719
39.7216674804688,0.199268255915344
39.7233317057292,0.199229396687001
39.725,0.199190551391691
39.7266682942708,0.199151706096381
39.7283325195312,0.199112874734104
39.7300008138021,0.199074043371826
39.7316650390625,0.199035212009549
39.7333333333333,0.198996394580305
39.7350016276042,0.198957591084093
39.7366658528646,0.198918787587881
39.7383341471354,0.198879998024702
39.7399983723958,0.198841208461523
39.7416666666667,0.198802432831377
39.7433349609375,0.198763657201231
39.7449991861979,0.198724895504117
39.7466674804688,0.198686133807004
39.7483317057292,0.19864737210989
39.75,0.198608638278842
39.7516682942708,0.198569890514761
39.7533325195312,0.198531156683713
39.7550008138021,0.198492436785698
39.7566650390625,0.198453716887683
39.7583333333333,0.1984150109227
39.7600016276042,0.198376304957718
39.7616658528646,0.198337612925768
39.7633341471354,0.198298920893818
39.7649983723958,0.198260242794901
39.7666666666667,0.198221564695984
39.7683349609375,0.1981829005301
39.7699991861979,0.198144236364216
39.7716674804688,0.198105586131364
39.7733317057292,0.198066949831545
39.775,0.198028299598694
39.7766682942708,0.197989677231908
39.7783325195312,0.197951040932089
39.7800008138021,0.197912432498336
39.7816650390625,0.197873824064583
39.7833333333333,0.197835215630829
39.7850016276042,0.197796621130109
39.7866658528646,0.197758026629388
39.7883341471354,0.197719446061701
39.7899983723958,0.197680865494013
39.7916666666667,0.197642298859358
39.7933349609375,0.197603746157736
39.7949991861979,0.197565179523081
39.7966674804687,0.197526640754491
39.7983317057292,0.197488101985902
39.8,0.197449563217312
39.8016682942708,0.197411038381755
39.8033325195313,0.197372513546199
39.8050008138021,0.197334002643675
39.8066650390625,0.197295505674183
39.8083333333333,0.197257008704692
39.8100016276042,0.197218511735201
39.8116658528646,0.197180028698742
39.8133341471354,0.197141545662284
39.8149983723958,0.197103076558858
39.8166666666667,0.197064621388465
39.8183349609375,0.197026166218072
39.8199991861979,0.196987711047679
39.8216674804687,0.196949269810319
39.8233317057292,0.196910828572959
