"t_h","c_mgL"
24.559999593099,0.861704795737267
24.5616658528646,0.861614231024385
24.5633341471354,0.861523610579371
24.565000406901,0.861433045866489
24.5666666666667,0.861342425421476
24.5683329264323,0.861251860708594
24.5699991861979,0.861161240263581
24.5716674804688,0.861070675550699
24.5733337402344,0.860980110837817
24.575,0.860889546124935
24.5766662597656,0.860798981412053
24.5783325195313,0.860708416699171
24.5800008138021,0.860617851986289
24.5816670735677,0.860527287273407
24.5833333333333,0.860436722560525
24.584999593099,0.860346213579774
24.5866658528646,0.860255648866892
24.5883341471354,0.860165139886141
24.590000406901,0.860074575173259
24.5916666666667,0.859984066192508
24.5933329264323,0.859893557211757
24.5949991861979,0.859802992498875
24.5966674804687,0.859712483518124
24.5983337402344,0.859621974537373
24.6,0.859531465556622
24.6016662597656,0.859441012308002
24.6033325195312,0.85935050332725
24.6050008138021,0.859259994346499
24.6066670735677,0.859169485365748
24.6083333333333,0.859079032117128
24.609999593099,0.858988523136377
24.6116658528646,0.858898069887757
24.6133341471354,0.858807616639137
24.615000406901,0.858717107658386
24.6166666666667,0.858626654409766
24.6183329264323,0.858536201161146
24.6199991861979,0.858445747912526
24.6216674804688,0.858355294663906
24.6233337402344,0.858264841415286
24.625,0.858174388166666
24.6266662597656,0.858083990650177
24.6283325195312,0.857993537401557
24.6300008138021,0.857903139885068
24.6316670735677,0.857812686636448
24.6333333333333,0.857722289119959
24.634999593099,0.857631835871339
24.6366658528646,0.85754143835485
24.6383341471354,0.857451040838361
24.640000406901,0.857360643321872
24.6416666666667,0.857270245805383
24.6433329264323,0.857179848288894
24.6449991861979,0.857089450772405
24.6466674804688,0.856999053255916
24.6483337402344,0.856908711471558
24.65,0.856818313955069
24.6516662597656,0.85672791643858
24.6533325195313,0.856637574654222
24.6550008138021,0.856547177137732
24.6566670735677,0.856456835353374
24.6583333333333,0.856366493569017
24.659999593099,0.856276151784658
24.6616658528646,0.8561858100003
24.6633341471354,0.856095468215942
24.665000406901,0.856005126431584
24.6666666666667,0.855914784647226
24.6683329264323,0.855824442862868
24.6699991861979,0.85573410107851
24.6716674804687,0.855643815026283
24.6733337402344,0.855553473241925
24.675,0.855463187189698
24.6766662597656,0.85537284540534
24.6783325195312,0.855282559353113
24.6800008138021,0.855192273300886
24.6816670735677,0.855101987248659
24.6833333333333,0.855011701196432
24.684999593099,0.854921415144205
24.6866658528646,0.854831129091978
24.6883341471354,0.854740843039751
24.690000406901,0.854650556987524
24.6916666666667,0.854560326667428
24.6933329264323,0.854470040615201
24.6949991861979,0.854379754562974
24.6966674804688,0.854289524242878
24.6983337402344,0.854199293922782
24.7,0.854109007870555
24.7016662597656,0.854018777550459
24.7033325195313,0.853928547230363
24.7050008138021,0.853838316910267
24.7066670735677,0.853748086590171
24.7083333333333,0.853657856270075
24.709999593099,0.853567625949979
24.7116658528646,0.853477395629883
24.7133341471354,0.853387221041918
24.715000406901,0.853296990721822
24.7166666666667,0.853206816133857
24.7183329264323,0.853116585813761
24.7199991861979,0.853026411225796
24.7216674804687,0.852936236637831
24.7233337402344,0.852846006317735
24.725,0.85275583172977
24.7266662597656,0.852665657141805
24.7283325195312,0.85257548255384
24.7300008138021,0.852485307965875
24.7316670735677,0.852395189110041
24.7333333333333,0.852305014522076
24.734999593099,0.852214839934111
24.7366658528646,0.852124721078277
24.7383341471354,0.852034546490312
24.740000406901,0.851944427634478
24.7416666666667,0.851854253046513
24.7433329264323,0.851764134190679
24.7449991861979,0.851674015334845
24.7466674804688,0.85158389647901
24.7483337402344,0.851493777623177
24.75,0.851403658767343
24.7516662597656,0.851313539911508
24.7533325195312,0.851223421055675
24.7550008138021,0.851133357931972
24.7566670735677,0.851043239076138
24.7583333333333,0.850953120220303
24.759999593099,0.8508630570966
24.7616658528646,0.850772993972898
24.7633341471354,0.850682875117064
24.765000406901,0.85059281199336
24.7666666666667,0.850502748869657
24.7683329264323,0.850412685745955
24.7699991861979,0.850322622622252
24.7716674804688,0.850232559498549
24.7733337402344,0.850142496374845
24.775,0.850052433251142
24.7766662597656,0.84996242585957
24.7783325195313,0.849872362735867
24.7800008138021,0.849782299612164
24.7816670735677,0.849692292220592
24.7833333333333,0.84960228482902
24.784999593099,0.849512221705317
24.7866658528646,0.849422214313746
24.7883341471354,0.849332206922173
24.790000406901,0.849242199530602
24.7916666666667,0.84915219213903
24.7933329264323,0.849062184747458
24.7949991861979,0.848972177355885
24.7966674804687,0.848882169964313
24.7983337402344,0.848792218304873
24.8,0.8487022109133
24.8016662597656,0.84861225925386
24.8033325195312,0.848522251862287
24.8050008138021,0.848432300202846
24.8066670735677,0.848342348543406
24.8083333333333,0.848252341151834
24.809999593099,0.848162389492393
24.8116658528646,0.848072437832951
24.8133341471354,0.847982486173511
24.815000406901,0.8478925902462
24.8166666666667,0.84780263858676
24.8183329264323,0.847712686927319
24.8199991861979,0.847622735267878
24.8216674804688,0.847532839340568
24.8233337402344,0.847442887681127
24.825,0.847352991753817
24.8266662597656,0.847263095826507
24.8283325195313,0.847173144167066
24.8300008138021,0.847083248239756
24.8316670735677,0.846993352312446
24.8333333333333,0.846903456385136
24.834999593099,0.846813560457826
24.8366658528646,0.846723664530516
24.8383341471354,0.846633824335337
24.840000406901,0.846543928408027
24.8416666666667,0.846454032480717
24.8433329264323,0.846364192285538
24.8449991861979,0.846274296358228
24.8466674804687,0.846184456163049
24.8483337402344,0.84609461596787
24.85,0.84600472004056
24.8516662597656,0.845914879845381
24.8533325195312,0.845825039650202
24.8550008138021,0.845735199455023
24.8566670735677,0.845645359259844
24.8583333333333,0.845555574796796
24.859999593099,0.845465734601617
24.8616658528646,0.845375894406438
24.8633341471354,0.84528610994339
24.865000406901,0.845196269748211
24.8666666666667,0.845106485285163
24.8683329264323,0.845016645089984
24.8699991861979,0.844926860626936
24.8716674804688,0.844837076163888
24.8733337402344,0.84474729170084
24.875,0.844657507237792
24.8766662597656,0.844567722774744
24.8783325195312,0.844477938311696
24.8800008138021,0.844388153848648
24.8816670735677,0.844298425117731
24.8833333333333,0.844208640654683
24.884999593099,0.844118856191635
24.8866658528646,0.844029127460718
24.8883341471354,0.843939398729801
24.890000406901,0.843849614266753
24.8916666666667,0.843759885535836
24.8933329264323,0.843670156804919
24.8949991861979,0.843580428074002
24.8966674804688,0.843490699343085
24.8983337402344,0.843400970612168
24.9,0.843311241881251
24.9016662597656,0.843221513150334
24.9033325195313,0.843131840151548
24.9050008138021,0.843042111420631
24.9066670735677,0.842952438421845
24.9083333333333,0.842862709690928
24.909999593099,0.842773036692142
24.9116658528646,0.842683307961225
24.9133341471354,0.84259363496244
24.915000406901,0.842503961963654
24.9166666666667,0.842414288964867
24.9183329264323,0.842324615966082
24.9199991861979,0.842234942967296
24.9216674804687,0.842145325700641
24.9233337402344,0.842055652701855
24.925,0.841965979703069
24.9266662597656,0.841876362436414
24.9283325195312,0.841786689437628
24.9300008138021,0.841697072170973
24.9316670735677,0.841607399172187
24.9333333333333,0.841517781905532
24.934999593099,0.841428164638877
24.9366658528646,0.841338547372222
24.9383341471354,0.841248930105567
24.940000406901,0.841159312838912
24.9416666666667,0.841069695572257
24.9433329264323,0.840980078305602
24.9449991861979,0.840890516771078
24.9466674804688,0.840800899504423
24.9483337402344,0.840711337969899
24.95,0.840621720703244
24.9516662597656,0.84053215916872
24.9533325195313,0.840442597634196
24.9550008138021,0.840352980367541
24.9566670735677,0.840263418833017
24.9583333333333,0.840173857298493
24.959999593099,0.840084295763969
24.9616658528646,0.839994734229445
24.9633341471354,0.839905228427053
24.965000406901,0.839815666892529
24.9666666666667,0.839726105358005
24.9683329264323,0.839636599555612
24.9699991861979,0.839547038021088
