run,CL,V1,V2,F_oral,Cmax,AUC_MIC,Cmax_MIC
123,5.266586676879253,16.012731588161895,13.58507268254632,0.3381604767239706,10.102709942540164,33.53998773829043,10.102709942540164
124,4.624456850037953,19.13161409028678,15.488179070170903,0.3381604767239706,8.614815928043988,37.11103554965823,8.614815928043988
125,9.345713203855205,17.436597691821508,14.358164564924003,0.3381604767239706,8.865022740120821,19.446181877177228,8.865022740120821
126,5.745029459416681,15.750145858807416,14.298270217692332,0.3381604767239706,10.02888432073471,31.176105764354517,10.02888432073471
127,3.8159662265943615,13.40298768963585,13.662013787097814,0.3381604767239706,12.015701310569062,45.33333988394649,12.015701310569062
128,3.1992630540429516,19.54459566505448,15.917315121462948,0.3381604767239706,8.6488253892089,49.73293082356797,8.6488253892089
129,4.666413191290468,15.406045209027305,22.84242332137494,0.3381604767239706,10.3872376541743,35.84899309596499,10.3872376541743
130,4.0547275713643725,9.563521932719832,17.149203238517224,0.3381604767239706,16.31412983426078,42.162338778781695,16.31412983426078
131,7.841563041629768,21.284194122501162,13.580582096575801,0.3381604767239706,7.532688316566504,23.077618316757555,7.532688316566504
132,6.983998067378711,20.67290783538782,16.673812780006934,0.3381604767239706,7.749757689299792,25.579668162959607,7.749757689299792
133,6.554085825533029,11.709774199548406,17.92583744678972,0.3381604767239706,12.922931348199167,27.208713843612443,12.922931348199167
134,5.413338738902968,17.287462993896373,14.441029051896502,0.3381604767239706,9.365628263180941,32.59987628598182,9.365628263180941
135,7.65300663554406,13.454610643316538,17.70463919688462,0.3381604767239706,11.417108167697887,23.266855055742813,11.417108167697887
136,5.7563245535634255,21.002333826775057,15.695641405726672,0.3381604767239706,7.835311511843808,30.337955291405343,7.835311511843808
137,5.145078809271128,19.246955129803148,15.558817349915309,0.3381604767239706,8.513701103160733,33.79120533261967,8.513701103160733
138,3.734350089114231,12.334438123104816,22.227113486746156,0.3381604767239706,12.948340109098257,43.62712251163778,12.948340109098257
